"gbifid","species","decimallatitude","decimallongitude","taxonkey"
1098627480,"Pan troglodytes",-0.4148,30.0529,"5219534"
1098627481,"Pan troglodytes",-0.4523,30.0295,"5219534"
1098627482,"Pan troglodytes",-0.4244,30.0299,"5219534"
1098627483,"Pan troglodytes",-0.3789,30.0522,"5219534"
1098627484,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627485,"Pan troglodytes",-0.4244,30.0299,"5219534"
1098627486,"Pan troglodytes",-0.4244,30.0299,"5219534"
1098627487,"Pan troglodytes",-0.4632,30.0298,"5219534"
1098627488,"Pan troglodytes",-0.3829,30.0521,"5219534"
1098627489,"Pan troglodytes",-0.3078,30.0518,"5219534"
1098627490,"Pan troglodytes",-0.3063,30.0523,"5219534"
1098627491,"Pan troglodytes",-0.3195,30.0516,"5219534"
1098627492,"Pan troglodytes",-0.3063,30.0523,"5219534"
1098627493,"Pan troglodytes",-0.3195,30.0516,"5219534"
1098627494,"Pan troglodytes",-0.4632,30.0298,"5219534"
1098627495,"Pan troglodytes",-0.4523,30.0295,"5219534"
1098627496,"Pan troglodytes",-0.4632,30.0298,"5219534"
1098627497,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627498,"Pan troglodytes",-0.4523,30.0295,"5219534"
1098627499,"Pan troglodytes",-0.4282,30.0519,"5219534"
1098627500,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627501,"Pan troglodytes",-0.4733,30.0524,"5219534"
1098627502,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627503,"Pan troglodytes",-0.4791,30.0515,"5219534"
1098627504,"Pan troglodytes",-0.3063,30.0523,"5219534"
1098627505,"Pan troglodytes",-0.4294,30.0519,"5219534"
1098627506,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627507,"Pan troglodytes",-0.3925,30.0743,"5219534"
1098627508,"Pan troglodytes",-0.3078,30.0518,"5219534"
1098627509,"Pan troglodytes",-0.4295,30.0743,"5219534"
1098627510,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627511,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627512,"Pan troglodytes",-0.3829,30.0521,"5219534"
1098627513,"Pan troglodytes",-0.4294,30.0519,"5219534"
1098627514,"Pan troglodytes",-0.4791,30.0515,"5219534"
1098627515,"Pan troglodytes",-0.4659,30.0553,"5219534"
1098627516,"Pan troglodytes",-0.4741,30.0521,"5219534"
1098627517,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627518,"Pan troglodytes",-0.4722,30.0524,"5219534"
1098627519,"Pan troglodytes",-0.4787,30.0519,"5219534"
1098627520,"Pan troglodytes",-0.3829,30.0521,"5219534"
1098627521,"Pan troglodytes",-0.3952,30.0745,"5219534"
1098627522,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627523,"Pan troglodytes",-0.364,30.0521,"5219534"
1098627524,"Pan troglodytes",-0.3618,30.0972,"5219534"
1098627527,"Pan troglodytes",-0.3952,30.0745,"5219534"
1098627528,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627530,"Pan troglodytes",-0.3925,30.0744,"5219534"
1098627531,"Pan troglodytes",-0.3616,30.0528,"5219534"
1098627534,"Pan troglodytes",-0.4787,30.0519,"5219534"
1098627535,"Pan troglodytes",-0.3952,30.0745,"5219534"
1098627536,"Pan troglodytes",-0.3925,30.0744,"5219534"
1098627537,"Pan troglodytes",-0.4802,30.0514,"5219534"
1098627538,"Pan troglodytes",-0.4295,30.0743,"5219534"
1098627540,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627541,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627542,"Pan troglodytes",-0.3951,30.0744,"5219534"
1098627543,"Pan troglodytes",-0.3719,30.0976,"5219534"
1098627545,"Pan troglodytes",-0.3925,30.0744,"5219534"
1098627549,"Pan troglodytes",-0.3952,30.0745,"5219534"
1098627550,"Pan troglodytes",-0.3952,30.0745,"5219534"
1098627553,"Pan troglodytes",-0.3688,30.0964,"5219534"
1098627561,"Pan troglodytes",-0.3719,30.0976,"5219534"
1134962542,"Pan troglodytes",-2.16074,9.50704,"5219534"
1322880505,"Pan troglodytes",6.22,-8.13,"5707422"
1318466436,"Pan troglodytes",6.22,-8.13,"5707422"
1453884722,"Notomys aquilo",-13.84856,136.801166,"2438978"
1453893595,"Notomys aquilo",-14.10571,136.59242,"2438978"
1453893622,"Notomys aquilo",-14.07709,136.49194,"2438978"
1453893642,"Notomys aquilo",-14.10398,136.5894,"2438978"
1453894069,"Notomys aquilo",-14.07988,136.49988,"2438978"
1453894092,"Notomys aquilo",-13.90583,136.82062,"2438978"
1453894097,"Notomys aquilo",-14.07916,136.49081,"2438978"
1453894100,"Notomys aquilo",-14.11727,136.60506,"2438978"
1453894103,"Notomys aquilo",-13.84611,136.83558,"2438978"
1453894113,"Notomys aquilo",-13.8894,136.8446,"2438978"
1453894115,"Notomys aquilo",-13.84972,136.83171,"2438978"
1453894117,"Notomys aquilo",-13.83453,136.84292,"2438978"
1453894122,"Notomys aquilo",-13.8942,136.85488,"2438978"
1453894123,"Notomys aquilo",-14.10056,136.58445,"2438978"
1453894135,"Notomys aquilo",-13.89311,136.8494,"2438978"
1453894136,"Notomys aquilo",-13.71844,136.69925,"2438978"
1453894138,"Notomys aquilo",-14.07988,136.49988,"2438978"
1453894140,"Notomys aquilo",-13.89818,136.81102,"2438978"
1453894141,"Notomys aquilo",-14.11099,136.59965,"2438978"
1453894144,"Notomys aquilo",-13.9515,136.7178,"2438978"
1453894145,"Notomys aquilo",-14.09731,136.51257,"2438978"
1453894146,"Notomys aquilo",-14.08071,136.46776,"2438978"
1453894147,"Notomys aquilo",-14.11392,136.60393,"2438978"
1453894148,"Notomys aquilo",-13.90586,136.84542,"2438978"
1092917141,"Gazella gazella",31.66,34.95,"5220154"
1453894151,"Notomys aquilo",-14.09495,136.50956,"2438978"
1453894153,"Notomys aquilo",-14.07982,136.50029,"2438978"
1453894159,"Notomys aquilo",-14.07808,136.49497,"2438978"
1453894168,"Notomys aquilo",-13.87788,136.83215,"2438978"
1453894170,"Notomys aquilo",-14.10563,136.58778,"2438978"
1453894175,"Notomys aquilo",-14.10137,136.52546,"2438978"
1453894186,"Notomys aquilo",-13.8665,136.8213,"2438978"
1453894193,"Notomys aquilo",-14.11716,136.60496,"2438978"
1453894209,"Notomys aquilo",-14.07705,136.47838,"2438978"
1454115394,"Notomys aquilo",-12.348566,136.967757,"2438978"
1454115399,"Notomys aquilo",-12.415166,136.867158,"2438978"
1454115404,"Notomys aquilo",-14.098561,136.434471,"2438978"
1454115438,"Notomys aquilo",-14.19856,136.434471,"2438978"
1454115454,"Notomys aquilo",-12.165168,136.767758,"2438978"
1454115455,"Notomys aquilo",-13.681861,136.717766,"2438978"
1454260232,"Notomys aquilo",-12.415236,136.867858,"2438978"
1454260233,"Notomys aquilo",-14.098561,136.434471,"2438978"
1454260241,"Notomys aquilo",-13.981891,136.46784,"2438978"
1454260243,"Notomys aquilo",-13.848562,136.41787,"2438978"
1454260253,"Notomys aquilo",-12.348566,136.967857,"2438978"
861701155,"Panthera tigris",44.5002,-90.0004,"5219420"
861701205,"Panthera tigris",44.5002,-90.0004,"5219420"
1020587248,"Panthera tigris",29.9034,78.2697,"7059276"
1020587249,"Panthera tigris",29.8989,78.2766,"7059276"
1020587251,"Panthera tigris",29.9341,78.2912,"7059276"
1020587252,"Panthera tigris",29.9414,78.2474,"7059276"
1020587253,"Panthera tigris",29.8915,78.2834,"7059276"
1020587255,"Panthera tigris",29.9431,78.2932,"7059276"
1020587222,"Panthera tigris",29.9566,78.283,"7059276"
1020587223,"Panthera tigris",29.8641,78.3438,"7059276"
1020587240,"Panthera tigris",29.8703,78.321,"7059276"
1020587347,"Panthera tigris",29.9592,78.2563,"7059276"
1020587348,"Panthera tigris",29.9844,78.3078,"7059276"
1020587349,"Panthera tigris",29.9554,78.2965,"7059276"
1020587350,"Panthera tigris",29.9592,78.2563,"7059276"
1020587351,"Panthera tigris",29.9707,78.262,"7059276"
1020587352,"Panthera tigris",29.8989,78.2766,"7059276"
1020587380,"Panthera tigris",29.9592,78.2563,"7059276"
1020587257,"Panthera tigris",29.9807,78.2326,"7059276"
1020587258,"Panthera tigris",29.9647,78.2861,"7059276"
1020587259,"Panthera tigris",29.93,78.3062,"7059276"
1020587276,"Panthera tigris",29.8989,78.2766,"7059276"
1020587115,"Panthera tigris",29.9435,78.2783,"7059276"
1147184803,"Panthera leo",0.586986,37.575784,"5219404"
1098627574,"Panthera leo",2.2362,32.1541,"5219404"
1098627580,"Panthera leo",-0.4747,29.8148,"5219404"
1098627601,"Panthera leo",2.2452,31.6952,"5219404"
1098627625,"Panthera leo",2.1642,31.8211,"5219404"
1453438151,"Panthera leo",-2.809715,35.344819,"5219411"
1092917142,"Gazella gazella",31.66,34.95,"5220154"
1092917144,"Gazella gazella",31.66,34.95,"5220154"
1092917145,"Gazella gazella",31.66,34.95,"5220154"
1092917147,"Gazella gazella",31.66,34.95,"5220154"
1092917151,"Gazella gazella",31.66,34.95,"5220154"
1092917153,"Gazella gazella",31.66,34.95,"5220154"
1092917154,"Gazella gazella",31.66,34.95,"5220154"
1092917157,"Gazella gazella",31.66,34.95,"5220154"
1092917158,"Gazella gazella",31.66,34.95,"5220154"
1092917160,"Gazella gazella",31.66,34.95,"5220154"
1092917161,"Gazella gazella",31.66,34.95,"5220154"
1092917164,"Gazella gazella",31.66,34.95,"5220154"
1092917167,"Gazella gazella",31.66,34.95,"5220154"
1092917169,"Gazella gazella",31.66,34.95,"5220154"
1092917170,"Gazella gazella",31.66,34.95,"5220154"
1092917177,"Gazella gazella",31.66,34.95,"5220154"
1092917186,"Gazella gazella",31.66,34.95,"5220154"
1092917192,"Gazella gazella",31.66,34.95,"5220154"
1092917203,"Gazella gazella",31.66,34.98,"5220154"
1092917205,"Gazella gazella",31.66,34.95,"5220154"
1092917216,"Gazella gazella",31.66,34.98,"5220154"
1092917985,"Gazella gazella",32.66,35.01,"5220154"
1092917987,"Gazella gazella",32.66,35.01,"5220154"
1092917988,"Gazella gazella",32.66,35.01,"5220154"
1092917998,"Gazella gazella",31.66,34.98,"5220154"
1092917999,"Gazella gazella",32.66,35.01,"5220154"
1092918001,"Gazella gazella",32.66,35.01,"5220154"
1092918002,"Gazella gazella",32.66,35.01,"5220154"
1092918004,"Gazella gazella",32.66,35.01,"5220154"
1092918005,"Gazella gazella",32.66,35.01,"5220154"
1092918010,"Gazella gazella",32.66,35.01,"5220154"
1092918016,"Gazella gazella",32.66,35.01,"5220154"
1092918017,"Gazella gazella",31.66,34.98,"5220154"
1092918018,"Gazella gazella",32.66,35.01,"5220154"
1092918019,"Gazella gazella",31.77,35.09,"5220154"
1092918020,"Gazella gazella",32.66,35.01,"5220154"
1092918022,"Gazella gazella",32.66,35.01,"5220154"
1092918030,"Gazella gazella",32.66,35.01,"5220154"
1092918031,"Gazella gazella",32.66,35.01,"5220154"
1092918042,"Gazella gazella",32.66,35.01,"5220154"
1092918112,"Gazella gazella",31.66,34.98,"5220154"
1092918115,"Gazella gazella",31.66,34.98,"5220154"
1092918117,"Gazella gazella",31.66,34.98,"5220154"
1092918124,"Gazella gazella",31.66,34.98,"5220154"
1092918126,"Gazella gazella",31.76,35.03,"5220154"
1092918132,"Gazella gazella",31.76,35.03,"5220154"
1092918136,"Gazella gazella",31.76,35.03,"5220154"
1092918146,"Gazella gazella",31.76,35.03,"5220154"
1092918147,"Gazella gazella",31.76,35.03,"5220154"
1092918148,"Gazella gazella",31.66,34.98,"5220154"
1092918153,"Gazella gazella",31.76,35.03,"5220154"
1092918154,"Gazella gazella",31.76,35.03,"5220154"
1092918157,"Gazella gazella",31.76,35.03,"5220154"
1092918162,"Gazella gazella",31.76,35.03,"5220154"
1092918163,"Gazella gazella",31.76,35.03,"5220154"
1134964707,"Gazella gazella",33.11699,35.811231,"5220154"
1438005119,"Panthera leo",11.252125,1.964141,"5219404"
1438005122,"Panthera leo",11.215592,1.784746,"5219404"
1438005144,"Panthera leo",11.291082,1.578502,"5219404"
1438005146,"Panthera leo",11.381014,1.614042,"5219404"
1438005147,"Panthera leo",11.11626,1.582313,"5219404"
1438005149,"Panthera leo",11.228275,1.9693,"5219404"
1438005152,"Panthera leo",11.119615,1.953643,"5219404"
1676080397,"Myrmecophaga tridactyla",5.623049,-70.685143,"2436346"
911674463,"Myrmecophaga tridactyla",29.455601,-98.472801,"2436346"
1145760122,"Myrmecophaga tridactyla",28.1460936097536,-82.7566263012885,"2436346"
1090382990,"Myrmecophaga tridactyla",5.922,-71.481,"2436346"
1090383381,"Myrmecophaga tridactyla",5.922,-71.481,"2436346"
1090383817,"Myrmecophaga tridactyla",5.922,-71.481,"2436346"
1438005156,"Panthera leo",11.338746,1.570586,"5219404"
1438005157,"Panthera leo",11.398375,1.775891,"5219404"
1438005158,"Panthera leo",11.222987,1.75438,"5219404"
1438005162,"Panthera leo",11.381264,1.639284,"5219404"
1438005163,"Panthera leo",11.329557,1.454946,"5219404"
1438005164,"Panthera leo",11.292068,1.975444,"5219404"
1438005165,"Panthera leo",11.397617,1.907222,"5219404"
1438005166,"Panthera leo",11.038671,1.722629,"5219404"
1438005167,"Panthera leo",11.235571,1.723619,"5219404"
1438005168,"Panthera leo",11.222569,1.652458,"5219404"
1438005169,"Panthera leo",11.036269,1.669563,"5219404"
1438005170,"Panthera leo",11.214028,1.443458,"5219404"
1438005174,"Panthera leo",11.258882,1.690465,"5219404"
1438005178,"Panthera leo",11.39104,1.642166,"5219404"
1438005179,"Panthera leo",11.266884,1.440347,"5219404"
1438005180,"Panthera leo",11.443561,1.466148,"5219404"
1438005181,"Panthera leo",11.382847,1.593381,"5219404"
1438005182,"Panthera leo",11.425994,1.559315,"5219404"
1438005183,"Panthera leo",11.29066,1.562612,"5219404"
1438005184,"Panthera leo",11.374198,1.597849,"5219404"
1438005185,"Panthera leo",11.004418,1.734993,"5219404"
1438005186,"Panthera leo",11.400768,1.466306,"5219404"
1438005187,"Panthera leo",11.273304,1.716277,"5219404"
1438005191,"Panthera leo",11.312511,1.669789,"5219404"
1438005193,"Panthera leo",11.270229,1.578897,"5219404"
1438005194,"Panthera leo",11.4511,1.495726,"5219404"
1438005195,"Panthera leo",11.384886,1.537115,"5219404"
1438005196,"Panthera leo",11.304048,1.669538,"5219404"
1438005197,"Panthera leo",11.161774,1.544926,"5219404"
1438005198,"Panthera leo",11.339413,1.447851,"5219404"
1438005199,"Panthera leo",11.386455,1.782539,"5219404"
1438005200,"Panthera leo",11.016132,1.728369,"5219404"
1438005201,"Panthera leo",11.385519,1.476589,"5219404"
1438005202,"Panthera leo",11.070955,1.504638,"5219404"
1438005203,"Panthera leo",11.221253,1.466524,"5219404"
1438005206,"Panthera leo",11.268016,1.42424,"5219404"
1438005207,"Panthera leo",11.437887,1.456164,"5219404"
1438005208,"Panthera leo",11.206273,1.41674,"5219404"
1438005209,"Panthera leo",11.338281,1.549,"5219404"
1438005213,"Panthera leo",11.106396,1.711452,"5219404"
1438005215,"Panthera leo",11.417803,1.498477,"5219404"
1438005216,"Panthera leo",11.415634,1.496112,"5219404"
1438005217,"Panthera leo",11.242907,1.446215,"5219404"
1438005219,"Panthera leo",11.347895,1.343166,"5219404"
1438005222,"Panthera leo",11.266967,1.480928,"5219404"
1438005223,"Panthera leo",11.254723,1.565355,"5219404"
1438005225,"Panthera leo",11.259254,1.545101,"5219404"
1438005233,"Panthera leo",11.211449,1.400881,"5219404"
1438005236,"Panthera leo",11.192171,1.521363,"5219404"
1438005249,"Panthera leo",11.214564,1.425246,"5219404"
1101229375,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229378,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229381,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229384,"Bettongia tropica",-17.10488,145.53043,"2440024"
1101229387,"Bettongia tropica",-17.10488,145.53043,"2440024"
1101229390,"Bettongia tropica",-17.10686,145.51846,"2440024"
1101229393,"Bettongia tropica",-17.10686,145.51846,"2440024"
1101229396,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229399,"Bettongia tropica",-17.10686,145.51846,"2440024"
1101229402,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229417,"Bettongia tropica",-17.166,145.533,"2440024"
1101229420,"Bettongia tropica",-17.166,145.533,"2440024"
1101229422,"Bettongia tropica",-17.166,145.533,"2440024"
1101229425,"Bettongia tropica",-17.15611,145.5486,"2440024"
1101229428,"Bettongia tropica",-17.15611,145.5486,"2440024"
1101229431,"Bettongia tropica",-17.16832,145.53805,"2440024"
1101229434,"Bettongia tropica",-17.16832,145.53805,"2440024"
1101229485,"Bettongia tropica",-17.17166,145.44499,"2440024"
1101229487,"Bettongia tropica",-17.17166,145.44499,"2440024"
1101229489,"Bettongia tropica",-17.1686,145.16,"2440024"
1101229491,"Bettongia tropica",-17.10686,145.51846,"2440024"
1101229493,"Bettongia tropica",-17.10686,145.51846,"2440024"
1101229495,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229497,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229499,"Bettongia tropica",-17.10033,145.52202,"2440024"
1101229501,"Bettongia tropica",-17.10033,145.52202,"2440024"
1066619016,"Bettongia tropica",-16.9152656733147,145.534178369333,"2440024"
1066621398,"Bettongia tropica",-16.9652656701724,145.450846478868,"2440024"
1020587246,"Panthera tigris",29.8703,78.3211,"7059276"
1020587247,"Panthera tigris",29.9251,78.2768,"7059276"
1020587063,"Panthera tigris",29.9316,78.2962,"7059276"
1020587067,"Panthera tigris",29.9434,78.2445,"7059276"
1020587069,"Panthera tigris",29.9316,78.2962,"7059276"
1020587085,"Panthera tigris",29.9403,78.2414,"7059276"
1020587090,"Panthera tigris",29.9128,78.2941,"7059276"
1020587091,"Panthera tigris",29.9533,78.2138,"7059276"
1020587092,"Panthera tigris",29.8915,78.2848,"7059276"
1020587093,"Panthera tigris",29.97,78.2277,"7059276"
1020587094,"Panthera tigris",29.8999,78.3008,"7059276"
1020587098,"Panthera tigris",29.9597,78.2296,"7059276"
1020587103,"Panthera tigris",29.9518,78.269,"7059276"
1020587104,"Panthera tigris",29.9308,78.3095,"7059276"
1020587108,"Panthera tigris",29.9308,78.3095,"7059276"
1020587109,"Panthera tigris",29.8988,78.278,"7059276"
1020587110,"Panthera tigris",29.97,78.2277,"7059276"
1020587112,"Panthera tigris",29.9403,78.2414,"7059276"
1020587113,"Panthera tigris",29.9338,78.2916,"7059276"
1020587114,"Panthera tigris",29.9338,78.2916,"7059276"
1020587117,"Panthera tigris",29.9685,78.2145,"7059276"
1020587118,"Panthera tigris",29.9435,78.2783,"7059276"
1020587119,"Panthera tigris",29.9435,78.2783,"7059276"
1020587121,"Panthera tigris",29.9556,78.2977,"7059276"
1020587122,"Panthera tigris",29.9702,78.2319,"7059276"
1020587123,"Panthera tigris",29.9644,78.2483,"7059276"
1020587125,"Panthera tigris",29.8999,78.3008,"7059276"
1020587126,"Panthera tigris",29.8999,78.3008,"7059276"
1020587127,"Panthera tigris",29.9488,78.2889,"7059276"
1020587128,"Panthera tigris",29.9457,78.2934,"7059276"
1020587129,"Panthera tigris",29.9434,78.2445,"7059276"
1020587130,"Panthera tigris",29.9622,78.2877,"7059276"
1020587133,"Panthera tigris",29.9338,78.2916,"7059276"
1020587134,"Panthera tigris",29.8999,78.3008,"7059276"
1020587135,"Panthera tigris",29.9278,78.2668,"7059276"
1020587139,"Panthera tigris",29.9702,78.2319,"7059276"
1020587141,"Panthera tigris",29.914,78.3077,"7059276"
1020587142,"Panthera tigris",29.9555,78.2962,"7059276"
1020587143,"Panthera tigris",29.9606,78.2102,"7059276"
1020587144,"Panthera tigris",29.9308,78.3095,"7059276"
1020587146,"Panthera tigris",29.9435,78.2783,"7059276"
1020587147,"Panthera tigris",29.9138,78.3074,"7059276"
1020587148,"Panthera tigris",29.9435,78.2783,"7059276"
1020587149,"Panthera tigris",29.9518,78.269,"7059276"
1020587150,"Panthera tigris",29.9623,78.2861,"7059276"
1020587151,"Panthera tigris",29.9251,78.2768,"7059276"
1020587152,"Panthera tigris",30.0048,78.2498,"7059276"
1020587153,"Panthera tigris",29.9623,78.2877,"7059276"
1020587154,"Panthera tigris",29.9421,78.2941,"7059276"
1020587155,"Panthera tigris",29.8999,78.3008,"7059276"
1020587156,"Panthera tigris",29.9811,78.234,"7059276"
1020587157,"Panthera tigris",29.9685,78.2145,"7059276"
1020587158,"Panthera tigris",29.9435,78.2783,"7059276"
1020587159,"Panthera tigris",29.9435,78.2783,"7059276"
1020587160,"Panthera tigris",29.963,78.2142,"7059276"
1020587161,"Panthera tigris",29.875,78.3105,"7059276"
1020587162,"Panthera tigris",29.9338,78.2916,"7059276"
1020587163,"Panthera tigris",29.9403,78.2414,"7059276"
1020587164,"Panthera tigris",29.9403,78.2414,"7059276"
1020587165,"Panthera tigris",29.9551,78.2161,"7059276"
1020587166,"Panthera tigris",29.875,78.3105,"7059276"
1020587168,"Panthera tigris",29.9566,78.2835,"7059276"
1020587170,"Panthera tigris",29.9811,78.234,"7059276"
1020587171,"Panthera tigris",29.9435,78.2783,"7059276"
1020587173,"Panthera tigris",29.9308,78.3095,"7059276"
1020587174,"Panthera tigris",29.9435,78.2783,"7059276"
1020587175,"Panthera tigris",29.9435,78.2783,"7059276"
1020587177,"Panthera tigris",29.9308,78.3095,"7059276"
1020587178,"Panthera tigris",29.8703,78.321,"7059276"
1020587179,"Panthera tigris",29.9435,78.2783,"7059276"
1020587180,"Panthera tigris",29.9308,78.3095,"7059276"
1020587181,"Panthera tigris",29.9491,78.2942,"7059276"
1020587182,"Panthera tigris",29.9414,78.2474,"7059276"
1020587183,"Panthera tigris",29.9623,78.2877,"7059276"
1020587184,"Panthera tigris",29.9811,78.234,"7059276"
1020587185,"Panthera tigris",29.9491,78.2942,"7059276"
1020587186,"Panthera tigris",29.9308,78.3095,"7059276"
1020587187,"Panthera tigris",29.9435,78.2783,"7059276"
1020587204,"Panthera tigris",29.8755,78.3104,"7059276"
1020587188,"Panthera tigris",29.9308,78.3095,"7059276"
1020587189,"Panthera tigris",29.9308,78.3095,"7059276"
1020587190,"Panthera tigris",29.8999,78.3008,"7059276"
1020587192,"Panthera tigris",29.8578,78.324,"7059276"
